,SK_ID_CURR
198322,329943
246441,385229
202833,335129
223707,359108
22419,126092
233530,370495
147330,270818
90389,204939
191526,322076
199253,331002
265081,406991
298898,446268
48626,156315
266537,408786
33728,139078
111659,229542
162297,288153
207471,340474
284297,429242
190270,320607
227706,363754
211368,344938
280874,425377
151446,275551
284284,429227
247643,386557
195574,326773
97684,213422
235367,372627
210940,344456
237082,374603
99307,215298
202737,335021
208269,341402
168180,294947
252616,392302
161478,287196
125006,244970
147031,270474
60520,170172
183768,313003
135399,257042
90559,205138
14797,117271
175665,303563
118682,237626
133348,254658
138458,260560
178042,306325
177625,305836
44050,151017
124978,244938
103321,219922
239020,376858
99467,215478
124990,244953
65958,176489
127499,247866
275763,419549
166971,293570
24211,128158
284995,430058
271252,414454
299960,447498
86573,200468
280110,424524
75114,187115
114730,233037
7621,108883
49049,156796
84614,198165
298891,446261
273824,417379
67443,178210
81363,194342
210509,343938
170622,297743
68238,179126
38683,144804
212347,346077
153898,278364
106496,223558
178526,306874
213117,346968
243287,381641
109589,227095
206529,339379
262603,404043
251018,390452
6391,107457
197841,329379
187088,316885
305557,454016
270921,414070
185916,315525
211742,345372
279914,424318
51880,160079
220830,355816
181303,310121
72074,183588
58633,167965
228576,364751
298624,445959
42609,149317
32136,137261
303572,451723
268294,410877
131496,252507
131945,253030
67021,177717
205748,338488
45436,152624
224641,360184
22899,126646
100266,216400
114838,233162
171277,298497
303540,451683
302489,450451
272650,416075
165377,291716
230873,367412
232362,369135
45110,152253
303857,452051
4657,105445
54591,163250
13417,115642
140462,262879
70170,181405
182486,311504
99998,216089
119908,239044
276014,419868
187603,317478
26573,130888
216263,350580
201790,333912
157054,282040
215732,349964
300070,447629
288198,433870
22680,126390
272982,416453
127553,247934
129299,249975
47710,155260
121621,241009
105144,222006
173024,300510
252083,391680
138445,260544
57901,167112
102255,218711
206522,339372
13108,115275
149412,273226
8174,109529
60313,169929
27174,131585
156785,281724
89886,204368
206791,339687
135885,257612
197879,329426
258814,399517
96696,212251
303452,451579
305972,454505
213890,347850
123835,243608
86789,200732
228878,365106
109630,227142
177241,305391
290496,436549
143112,265935
163096,289087
193705,324623
66737,177388
61703,171560
217406,351903
109265,226722
38085,144104
223973,359415
24106,128035
192455,323172
19460,122693
208181,341291
290455,436498
184354,313683
174913,302696
115989,234508
261521,402719
200140,332010
144985,268118
137402,259359
4028,104710
158666,283944
31607,136664
291198,437345
245500,384113
187201,317015
245712,384352
94751,210024
244298,382757
146866,270274
176020,303967
76256,188430
17634,120560
276910,420929
199011,330725
170741,297876
161455,287171
140014,262353
129329,250005
297971,445216
243571,381969
277750,421797
179488,307992
302684,450679
85503,199214
212207,345911
76232,188403
100816,217051
192133,322793
190825,321268
219086,353804
131892,252967
81163,194104
184256,313567
226719,362610
14783,117256
149442,273262
278959,423193
85471,199176
134800,256356
121058,240355
34536,140020
76294,188472
89906,204393
116606,235226
292768,439167
66122,176685
200143,332013
132848,254085
127022,247305
278588,422764
24909,128969
230013,366418
173729,301337
207338,340317
34400,139862
162593,288491
83595,196954
253615,393464
6476,107552
180867,309609
100204,216324
157853,282976
261930,403190
191361,321880
128364,248897
234705,371881
53191,161601
253332,393143
46974,154410
92290,207165
183064,312179
136983,258878
177576,305782
253567,393411
115761,234248
80640,193491
53970,162535
206410,339247
192212,322884
105170,222037
297131,444241
190154,320480
247957,386920
155576,280335
191828,322435
186007,315630
88696,202983
116326,234896
97663,213400
263346,404911
56249,165181
62105,172024
83443,196783
85306,198974
305856,454367
128668,249245
75065,187055
244427,382922
240362,378390
264301,406073
144019,266990
62249,172193
140705,263149
211455,345038
210397,343813
259448,400253
2023,102370
188830,318919
72611,184198
19405,122633
307205,455913
94703,209965
95409,210776
171086,298276
266443,408676
96136,211613
170740,297875
198070,329648
201541,333627
117145,235847
290325,436344
176207,304179
149677,273531
86829,200779
190395,320754
144170,267162
7468,108708
176496,304523
144215,267212
250574,389937
82753,195980
167120,293736
44016,150974
269235,412016
193784,324711
137995,260034
235744,373059
58801,168164
103284,219881
68302,179208
260540,401522
290763,436843
218234,352841
208884,342094
109719,227240
31419,136452
105065,221918
212702,346494
9505,111053
26483,130790
22059,125688
86468,200346
174740,302508
293320,439817
125282,245288
78636,191156
32481,137647
18328,121381
69097,180139
15990,118659
195828,327070
138134,260193
44788,151879
53242,161657
89169,203530
150625,274613
183492,312682
79668,192352
232608,369420
143665,266585
101510,217857
59675,169172
105472,222388
4294,105022
17829,120789
137205,259127
50761,158778
101896,218302
102675,219188
241943,380137
273035,416510
38934,145092
11687,113623
132018,253115
259268,400050
285709,430900
243056,381354
76001,188138
129115,249763
194398,325417
174799,302568
171667,298956
18238,121273
205344,338025
283665,428520
105178,222045
222817,358085
174046,301695
276898,420917
123807,243577
300452,448083
41283,147803
241342,379445
289621,435539
151973,276155
215025,349158
176938,305040
116674,235304
40292,146675
86253,200102
222124,357311
215201,349364
120488,239703
73008,184657
208104,341205
207658,340693
306082,454629
192996,323807
219808,354646
278013,422140
119091,238091
38890,145046
201291,333324
111249,229072
159953,285424
111281,229113
299362,446811
207012,339944
50173,158086
278406,422577
229314,365601
29530,134288
139448,261684
35573,141199
70626,181926
150875,274887
168841,295700
195800,327040
59688,169187
273505,417026
24998,129075
162692,288611
207724,340767
137935,259966
12105,114119
258770,399464
104514,221293
265562,407577
58407,167703
139383,261611
88092,202267
195946,327204
37962,143968
201439,333507
104812,221624
226550,362419
249668,388880
305389,453821
47530,155051
20916,124373
183124,312252
93512,208592
99210,215188
110551,228242
258465,399109
197529,329019
179038,307470
218312,352926
104590,221375
53876,162426
146883,270292
25616,129788
210538,343967
273502,417023
168880,295744
204628,337228
168196,294966
73794,185572
33330,138617
193039,323854
33550,138861
102062,218489
22182,125828
278081,422209
114257,232501
62,100073
277437,421476
194297,325297
110776,228515
238988,376825
140393,262798
29587,134356
52865,161227
62291,172240
241203,379289
103884,220567
118936,237914
32076,137195
162712,288633
37253,143155
231811,368501
246794,385600
166542,293071
171983,299313
54431,163059
8518,109919
58734,168085
247255,386104
81468,194464
182030,310987
215399,349585
243270,381624
205559,338274
187493,317355
227004,362942
172571,299974
88775,203071
710,100819
49868,157726
119978,239127
106386,223422
173990,301630
99868,215940
152199,276407
193578,324479
270048,412972
290845,436937
52088,160323
164838,291083
128637,249211
124572,244468
123149,242804
283616,428468
238038,375685
106770,223877
106559,223637
128881,249490
298328,445616
62430,172391
79548,192211
83184,196479
210819,344308
274703,418378
231860,368558
101777,218164
58803,168167
217440,351941
117853,236654
80526,193351
165119,291409
51591,159741
278393,422564
191554,322108
199601,331401
162564,288456
153217,277599
44888,152000
69504,180611
74537,186434
77499,189858
223390,358738
260622,401612
133547,254888
172084,299429
77677,190059
4265,104990
183201,312339
19105,122290
88914,203233
135327,256958
250672,390042
281914,426547
230940,367488
202446,334685
241204,379290
101018,217288
236092,373457
243342,381700
208834,342039
293452,439974
85440,199138
222816,358084
84963,198570
39555,145795
234345,371458
223807,359220
24655,128676
293487,440015
270441,413438
185151,314623
7414,108641
107737,224994
202804,335098
226826,362739
285535,430696
147623,271168
94741,210010
86231,200075
215077,349217
145381,268579
230190,366625
26451,130752
110072,227662
134644,256170
258657,399333
271811,415142
168405,295205
227600,363633
100064,216166
179448,307943
22517,126204
46999,154438
191742,322326
113634,231787
305142,453533
79163,191766
35160,140730
208544,341714
33444,138743
78436,190935
17048,119887
87855,201984
16650,119422
113964,232176
268209,410785
17038,119877
23953,127859
102333,218799
190205,320534
9758,111360
285406,430544
61761,171628
175598,303481
117508,236257
113991,232204
186010,315633
21983,125608
8152,109507
126857,247120
116289,234858
236050,373411
160991,286630
48089,155692
237698,375325
165314,291638
136472,258294
75238,187254
285624,430799
245613,384249
267441,409853
109074,226503
64765,175109
158742,284031
148394,272061
98163,213971
160078,285574
185001,314453
188051,317997
152593,276857
181845,310778
50211,158131
250470,389814
203777,336244
73762,185537
17692,120627
121282,240610
246490,385281
236831,374315
275059,418792
18307,121357
59690,169189
52630,160952
261774,403030
207712,340755
240815,378850
297532,444699
219002,353709
263846,405497
192714,323483
86491,200375
82597,195790
196536,327881
74429,186317
42682,149411
98357,214191
68523,179471
93684,208788
143216,266063
104908,221737
105698,222647
16092,118770
213163,347019
296809,443875
149447,273267
296552,443571
10677,112438
170315,297396
233711,370708
258702,399383
77819,190220
209392,342683
221319,356374
222897,358177
250319,389642
268023,410554
6539,107624
188797,318884
258703,399384
158468,283712
52487,160786
7262,108456
198564,330223
122091,241554
98619,214508
239798,377667
166686,293238
219523,354311
100864,217108
67497,178271
4983,105833
154616,279216
177503,305697
26750,131096
283595,428446
275372,419116
224576,360108
34045,139448
297496,444661
280913,425484
18229,121263
145319,268510
179942,308527
80416,193226
202699,334973
35238,140821
300056,447613
127446,247803
149345,273149
13863,116161
198033,329604
1448,101703
228016,364110
203990,336496
40430,146836
230561,367062
235889,373231
124484,244361
70134,181360
257083,397502
297953,445194
117224,235942
206299,339118
134775,256324
2649,103091
220595,355548
80641,193492
153234,277617
130706,251601
290170,436162
57675,166836
289257,435106
225936,361698
266730,409012
106766,223873
30640,135561
300095,447659
106968,224103
227604,363637
98635,214527
163998,290110
124343,244196
142842,265624
37237,143133
194581,325624
242864,381119
184812,314223
162363,288228
257613,398114
273099,416575
73305,184999
136917,258802
250405,389738
216690,351077
222235,357437
148775,272493
243170,381522
189567,319795
123910,243693
118171,237028
27525,131995
279073,423309
25985,130216
50486,158457
283450,428293
17244,120114
295607,442483
160446,285993
139118,261308
32743,137950
40230,146604
289067,434885
104188,220923
4117,104812
141918,264552
19800,123092
52977,161360
257752,398277
217823,352370
259320,400110
195210,326357
215272,349448
104028,220726
260197,401118
19384,122610
206350,339174
217515,352028
258846,399554
72579,184161
216879,351295
178581,306939
20264,123645
143738,266667
216011,350291
227392,363398
121182,240497
30818,135773
34087,139496
72868,184498
193355,324218
219825,354664
11565,113476
271889,415223
139574,261830
97254,212903
299656,447150
125289,245295
107898,225179
278763,422945
41243,147751
282610,427346
43462,150317
16657,119429
19661,122929
52864,161226
104476,221246
31037,136027
174808,302578
94083,209251
199549,331340
172551,299952
160919,286543
84844,198438
41599,148164
171062,298250
94334,209533
134217,255665
101456,217794
226762,362658
14452,116862
306995,455675
107044,224190
307504,456248
293753,440328
172268,299631
265211,407147
250338,389662
38720,144848
285752,430947
214791,348891
30118,134961
123174,242834
228917,365155
288729,434491
140056,262404
195776,327012
5872,106874
88392,202624
234587,371742
143373,266248
219922,354777
257255,397700
6202,107241
60287,169901
227344,363335
36155,141872
24359,128334
205441,338136
24303,128268
51719,159892
196624,327986
13116,115283
65829,176333
65144,175548
190106,320423
174317,302011
187633,317513
279722,424078
28643,133287
293254,439739
32549,137730
28558,133191
11029,112849
257729,398249
232758,369585
105077,221932
133778,255154
271718,414998
91704,206494
163215,289225
221557,356654
171984,299314
255281,395385
78059,190494
70429,181706
161050,286695
123809,243579
291058,437175
145076,268223
174973,302764
137967,260003
2702,103154
289812,435752
19025,122189
20905,124360
230564,367066
122553,242086
241386,379535
30443,135330
215498,349697
87893,202030
283116,427909
32439,137602
108990,226409
201722,333834
303552,451697
291915,438180
179181,307629
12546,114621
183535,312732
56867,165903
271945,415279
303345,451456
243403,381800
92138,206988
219954,354812
218599,353255
225014,360632
305924,454448
21407,124941
265403,407395
210005,343371
230721,367242
3821,104465
91123,205820
9246,110753
186733,316482
110105,227699
289880,435831
106810,223919
275399,419161
171609,298892
247862,386784
171495,298749
187376,317215
174451,302163
136870,258748
